cut	59
Partition 0	3598,3599,3604,3603
Partition 1	3611,3615,3616,3617
Partition 2	3605,3607,3618,3606
Partition 3	3596,3595,3594,3574
Partition 4	3593,3525,3609,3610,3608
Partition 5	3601,3526,3547,3602
Partition 6	3552,3521,3553,3546
Partition 7	3623,3620,3622,3621
Partition 8	3570,3571,3619,3592,3569
Partition 9	3612,3613,3558,3614
Partition 10	3551,3549,3550,3524,3537
Partition 11	3559,3560,3557,3561
Partition 12	3531,3588,3591,3590
Partition 13	3539,3538,3556,3562
Partition 14	3563,3565,3566,3567,3568
Partition 15	3527,3528,3529,3545
Partition 16	3530,3536,3544,3543
Partition 17	3522,3540,3600,3541,3542
Partition 18	3580,3581,3578,3579
Partition 19	3554,3555,3573,3572
Partition 20	3575,3576,3577,3587,3589
Partition 21	3532,3533,3564,3548
Partition 22	3584,3583,3597,3520
Partition 23	3534,3523,3535,3582,3585,3586
