cut	68
Partition 0	3555,3554,3553
Partition 1	3567,3566
Partition 2	3528,3537
Partition 3	3538,3539,3556
Partition 4	3527,3525
Partition 5	3558,3557,3565
Partition 6	3562,3561,3521
Partition 7	3563,3560,3564
Partition 8	3526,3578,3559
Partition 9	3532,3600
Partition 10	3607,3606
Partition 11	3604,3605
Partition 12	3601,3602,3603
Partition 13	3598,3597
Partition 14	3599,3608,3609
Partition 15	3573,3574
Partition 16	3580,3581
Partition 17	3584,3579,3582,3583
Partition 18	3552,3551
Partition 19	3568,3569,3570
Partition 20	3590,3533
Partition 21	3522,3544,3592
Partition 22	3593,3594,3595
Partition 23	3547,3591
Partition 24	3585,3586
Partition 25	3588,3587
Partition 26	3546,3589,3523,3596
Partition 27	3571,3572,3520
Partition 28	3611,3610
Partition 29	3543,3542,3531
Partition 30	3540,3541
Partition 31	3548,3524
Partition 32	3545,3550,3549
Partition 33	3529,3530
Partition 34	3534,3535,3536
Partition 35	3576,3575,3577
