cut	86
Partition 0	18,16,17,14,19
Partition 1	15,13,67,68,12,66
Partition 2	74,72,73,69,70,71
Partition 3	77,75,84,76,24,26
Partition 4	3,2,4,5,6,7
Partition 5	78,81,79,43,45,44,80
Partition 6	0,1,99,98,41
Partition 7	96,97,48,94,42,95
Partition 8	49,82,11,29,28
Partition 9	27,25,30,31,33,32
Partition 10	39,35,34,36,37,38
Partition 11	22,20,21,23,40,47
Partition 12	83,50,64,65,63,62
Partition 13	56,58,61,46,59,60
Partition 14	52,53,55,54,57,51
Partition 15	9,93,91,92,90,89
Partition 16	8,10,85,87,88,86
