cut	50
Partition 0	3585,3587,3588
Partition 1	3572,3573,3586
Partition 2	3529,3530,3527
Partition 3	3524,3528,3584
Partition 4	3574,3575,3577,3576
Partition 5	3542,3541,3523,3540
Partition 6	3564,3569
Partition 7	3567,3566,3568,3565
Partition 8	3520,3532,3531
Partition 9	3544,3526,3557,3558
Partition 10	3560,3561,3559,3562
Partition 11	3547,3545,3546
Partition 12	3525,3543,3563,3570
Partition 13	3589,3590,3591
Partition 14	3597,3571,3596
Partition 15	3594,3595,3593,3592
Partition 16	3583,3582,3581
Partition 17	3522,3539,3538,3533
Partition 18	3536,3537
Partition 19	3534,3535,3580,3578
Partition 20	3598,3556,3521
Partition 21	3579,3551,3552,3550
Partition 22	3548,3549,3553,3555,3554
