cut	92
Partition 0	92,45,75
Partition 1	59,3,95
Partition 2	41,98,64
Partition 3	6,25,74
Partition 4	56,73,70,99
Partition 5	71,33,22
Partition 6	81,35,52,67
Partition 7	53,24,65
Partition 8	60,36,50
Partition 9	58,14,15
Partition 10	37,32,61,55
Partition 11	13,21,89
Partition 12	62,72,76,79
Partition 13	29,47,51,93
Partition 14	63,43,88
Partition 15	49,57,69
Partition 16	82,26,90,68
Partition 17	38,34,80,54
Partition 18	7,9,44
Partition 19	4,39,42,86
Partition 20	1,11,23
Partition 21	16,8,77
Partition 22	87,28,40
Partition 23	27,46,66
Partition 24	2,20,10,17
Partition 25	30,85,31
Partition 26	19,83,84
Partition 27	96,18,78
Partition 28	5,0,97
Partition 29	12,48,91,94
