iteration	t
1	32,33,95,100,124,135,136,220,358,421,447,1052,1057,1151,1154
2	44,73,102,121,141,229,244,573,691,3186
3	10,13,16,21,46,75,125,173,362,742,1669
4	80,185,392,692,707,793,1489,2341,2443
5	10,30,42,74,376,395,433,459,771,869,938,954,971,1063,1135,1225,1230,1239,1689
6	3003,3741,7757,8595,8779,8938
7	16,3100
8	3,13
9	409,431,438,439,523,542
10	49,262,834
