cut	74
Partition 0	4,55,47
Partition 1	19,43,31,12
Partition 2	24,28,69,49
Partition 3	57,67,41
Partition 4	10,75,60
Partition 5	13,34,66
Partition 6	27,62,18,39
Partition 7	51,70,65
Partition 8	15,64,77,21
Partition 9	5,6,32
Partition 10	7,48,46
Partition 11	16,38,63
Partition 12	61,52,54
Partition 13	8,37,74
Partition 14	17,72,11
Partition 15	35,2,40,33
Partition 16	79,45,76
Partition 17	29,50,58
Partition 18	36,68,73
Partition 19	1,59,78
Partition 20	9,22,23,25,53
Partition 21	0,26,56
Partition 22	30,44,71
Partition 23	14,42,20,3
