cut	45
Partition 0	3570,3571,3585,3586
Partition 1	3588,3531,3587
Partition 2	3572,3573,3574
Partition 3	3537,3539,3584,3538
Partition 4	3569,3568,3555,3540
Partition 5	3521,3583,3582
Partition 6	3575,3576,3577,3578
Partition 7	3533,3532,3534
Partition 8	3561,3529,3525,3535
Partition 9	3522,3527,3530,3523,3528
Partition 10	3541,3543,3542
Partition 11	3544,3546,3550,3545
Partition 12	3547,3548,3549,3560
Partition 13	3563,3564,3562,3565
Partition 14	3526,3589,3591,3590
Partition 15	3557,3558,3556,3554
Partition 16	3566,3559,3524
Partition 17	3553,3551,3536,3552
Partition 18	3567,3580,3579,3581
Partition 19	3594,3593,3592,3520
