cut	62
Partition 0	27,65,54
Partition 1	78,7,11,21
Partition 2	6,45,72,43
Partition 3	5,13,74,22,4
Partition 4	35,62,38,20
Partition 5	23,76,77
Partition 6	14,75,24
Partition 7	26,50,29
Partition 8	16,19,59
Partition 9	33,42,51
Partition 10	41,49,67,73,68
Partition 11	8,36,64,12
Partition 12	79,69,32,70
Partition 13	1,46,71
Partition 14	9,53,55
Partition 15	0,25,37,58
Partition 16	2,40,66
Partition 17	34,18,10
Partition 18	3,30,15,44,39
Partition 19	17,60,61
Partition 20	31,57,52,56
Partition 21	28,47,63,48
