cut	56
Partition 0	3565,3522,3597,3596
Partition 1	3558,3566,3559,3567
Partition 2	3569,3564,3568,3563
Partition 3	3527,3520,3594,3595
Partition 4	3531,3530,3528,3529
Partition 5	3524,3551,3562,3550
Partition 6	3560,3523,3561,3552,3553
Partition 7	3532,3547,3549,3548
Partition 8	3556,3570,3555,3554
Partition 9	3611,3610,3571,3609,3608,3607
Partition 10	3572,3573,3574,3576
Partition 11	3575,3577,3589,3588
Partition 12	3546,3545,3540,3544
Partition 13	3606,3593,3598,3605,3604
Partition 14	3537,3536,3534,3535,3533
Partition 15	3580,3601,3578,3602
Partition 16	3521,3538,3599,3539
Partition 17	3541,3542,3600,3543,3603
Partition 18	3586,3582,3581,3587
Partition 19	3526,3579,3583,3592,3591
Partition 20	3557,3585,3525,3584,3590
