cut	63
Partition 0	3528,3596,3527,3597
Partition 1	3594,3593,3595,3598,3599
Partition 2	3575,3576,3577,3600
Partition 3	3555,3556,3564,3557,3558
Partition 4	3601,3591,3553,3524,3552
Partition 5	3614,3615,3613,3609
Partition 6	3603,3604,3607,3612,3606,3608
Partition 7	3589,3590,3619,3588
Partition 8	3520,3602,3617,3616,3618
Partition 9	3585,3610,3584,3522,3611,3583
Partition 10	3535,3523,3560,3592
Partition 11	3543,3562,3541,3542,3561
Partition 12	3545,3546,3547,3587,3544
Partition 13	3538,3539,3559,3540,3548
Partition 14	3536,3537,3533,3586,3534
Partition 15	3581,3582,3580,3578,3579
Partition 16	3531,3549,3550,3551,3532
Partition 17	3521,3530,3605,3526,3554
Partition 18	3621,3574,3620,3573,3572
Partition 19	3567,3571,3570,3568,3569
Partition 20	3525,3529,3563,3565,3566
