Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
4	0	21	lc	True	True	True	True	2	2	4	4
4	1	21	lc	True	True	True	True	2	2	4	4
4	7	21	lc	True	True	True	True	2	2	4	4
4	16	21	lc	True	True	True	True	2	2	4	4
4	23	21	lc	True	True	True	True	2	2	4	4
4	69	21	lc	True	True	True	True	2	2	4	4
4	90	21	lc	True	True	True	True	2	2	4	4
4	93	21	lc	True	True	True	True	2	2	4	4
4	113	21	lc	True	True	True	True	2	2	4	4
4	225	21	lc	True	True	True	True	2	2	4	4
4	278	21	lc	True	True	True	True	2	2	4	4
4	510	21	lc	True	True	True	True	2	2	4	4
4	514	21	lc	True	True	True	True	2	2	4	4
4	577	21	lc	True	True	True	True	2	2	4	4
4	606	21	lc	True	True	True	True	2	2	4	4
3	36	21	lc	True	True	True	True	2	1	4	3
3	38	21	lc	True	True	True	True	2	1	4	3
3	81	21	lc	True	True	True	True	2	1	4	3
3	105	21	lc	True	True	True	True	2	1	4	3
3	108	21	lc	True	True	True	True	2	1	4	3
3	224	21	lc	True	True	True	True	2	1	4	3
5	0	21	lc	True	True	True	True	2	2	6	6
5	1	21	lc	True	True	True	True	2	2	6	6
5	9	21	lc	True	True	True	True	2	2	6	6
5	10	21	lc	True	True	True	True	2	2	6	6
4	1	21	hc	False	True	True	True	2	2	4	4
4	23	21	hc	False	True	True	True	2	2	4	4
4	90	21	hc	False	True	True	True	2	2	4	4
4	93	21	hc	False	True	True	True	2	2	4	4
4	113	21	hc	False	True	True	True	2	2	4	4
4	225	21	hc	False	True	True	True	2	2	4	4
4	278	21	hc	False	True	True	True	2	2	4	4
4	510	21	hc	False	True	True	True	2	2	4	4
4	514	21	hc	False	True	True	True	2	2	4	4
4	577	21	hc	False	True	True	True	2	2	4	4
4	606	21	hc	False	True	True	True	2	2	4	4
3	112	21	hc	False	True	True	True	2	2	4	3
3	121	21	hc	False	True	True	True	2	2	4	3
3	249	21	hc	False	True	True	True	2	2	4	3
3	257	21	hc	False	True	True	True	2	2	4	3
3	294	21	hc	False	True	True	True	2	2	4	3
3	438	21	hc	False	True	True	True	2	2	4	3
3	440	21	hc	False	True	True	True	2	2	4	3
3	442	21	hc	False	True	True	True	2	2	4	3
