cut	48
Partition 0	3526,3552
Partition 1	3530,3522
Partition 2	3573,3537,3538
Partition 3	3577,3578
Partition 4	3551,3554,3553
Partition 5	3524,3529,3560
Partition 6	3561,3562,3563
Partition 7	3536,3535
Partition 8	3546,3548,3547
Partition 9	3580,3579
Partition 10	3572,3575,3574
Partition 11	3545,3533,3534
Partition 12	3585,3584
Partition 13	3527,3525,3539
Partition 14	3565,3564,3559
Partition 15	3528,3532,3531
Partition 16	3540,3541
Partition 17	3543,3583,3542
Partition 18	3521,3566,3523
Partition 19	3567,3556,3576
Partition 20	3550,3569,3555
Partition 21	3557,3558
Partition 22	3520,3544,3549
Partition 23	3582,3581
Partition 24	3568,3571,3570
