path	1
T	5
cut	34
Partition 0	19,14,21,13,33,37,86
Partition 1	1,25,4,53,56,70,12,51
Partition 2	64,11,43,55,74,77,82
Partition 3	44,49,61,62,84
Partition 4	2,9,20,32,50,58,60,80
Partition 5	0,26,63,88,36,76,8,27,68
Partition 6	18,23,31,65,73,42,52,54
Partition 7	5,7,39,45,75,83
Partition 8	48,6,89,10,28,71,87
Partition 9	3,29,41,81,85,35,67,79
Partition 10	15,16,24,30,34,38,66,69
Partition 11	17,40,46,57,78,47,59,72
Partition 12	22
path	2
T	5
cut	33
Partition 0	19,14,21,13,33,37,86
Partition 1	1,25,4,53,56,70,12,51
Partition 2	64,11,43,55,74,77,82
Partition 3	0,22,26,44,49,61,62,84
Partition 4	2,9,20,32,50,58,60,80
Partition 5	63,36,76,8,27,68
Partition 6	18,23,31,65,73,42,52,54
Partition 7	5,7,39,45,75,83
Partition 8	48,6,89,10,28,71,87
Partition 9	3,29,41,81,85,35,67,79
Partition 10	15,16,24,30,34,38,66,69
Partition 11	17,40,46,57,78,47,59,72
Partition 14	88
path	3
T	5
cut	31
Partition 0	19,13,33,37
Partition 1	1,25,4,14,21,53,56,70,12,51
Partition 2	64,11,43,55,74,77,82
Partition 3	0,22,26,44,49,61,62,84
Partition 4	2,9,20,32,50,58,60,80
Partition 5	88,36,76,8,27,68
Partition 6	18,23,31,65,73,42,52,54
Partition 7	5,7,39,45,75,83
Partition 8	48,6,89,10,28,71,87
Partition 9	3,29,41,81,85,35,67,79
Partition 10	15,16,24,30,34,38,66,69
Partition 11	17,40,46,57,78,47,59,72
Partition 13	86
Partition 15	63
