cut	69
Partition 0	3594,3593,3595
Partition 1	3538,3539,3540,3548
Partition 2	3535,3536,3537
Partition 3	3555,3559,3560
Partition 4	3556,3564,3558
Partition 5	3563,3565,3566
Partition 6	3571,3570,3569
Partition 7	3586,3587,3588
Partition 8	3607,3605,3526,3606
Partition 9	3610,3522,3611
Partition 10	3533,3578,3579,3534
Partition 11	3546,3547,3544
Partition 12	3603,3604,3612,3613
Partition 13	3545,3543,3523,3561
Partition 14	3562,3541,3542,3592
Partition 15	3520,3585,3602
Partition 16	3589,3525,3590
Partition 17	3620,3617,3619,3618
Partition 18	3584,3583,3557
Partition 19	3581,3582,3580
Partition 20	3614,3615,3616
Partition 21	3609,3524,3552,3608
Partition 22	3549,3550,3551
Partition 23	3531,3521,3530,3532
Partition 24	3596,3597,3598
Partition 25	3621,3574,3573,3572
Partition 26	3528,3527,3577
Partition 27	3529,3567,3554,3568
Partition 28	3575,3576,3553
Partition 29	3601,3591,3600,3599
