cut	69
Partition 0	3564,3563
Partition 1	3558,3559
Partition 2	3561,3562
Partition 3	3524,3551,3550
Partition 4	3611,3610,3609
Partition 5	3547,3549,3548
Partition 6	3528,3529
Partition 7	3531,3530,3532
Partition 8	3527,3520
Partition 9	3555,3554
Partition 10	3556,3570
Partition 11	3571,3608,3607
Partition 12	3569,3568,3567
Partition 13	3597,3598
Partition 14	3594,3595,3596
Partition 15	3605,3604
Partition 16	3522,3589,3606
Partition 17	3565,3566,3552,3553
Partition 18	3541,3542,3543
Partition 19	3560,3523
Partition 20	3521,3538
Partition 21	3599,3600,3603
Partition 22	3591,3590
Partition 23	3557,3585,3525
Partition 24	3586,3582
Partition 25	3581,3578
Partition 26	3579,3580,3601,3602
Partition 27	3572,3573
Partition 28	3574,3575,3576
Partition 29	3577,3587,3588
Partition 30	3584,3583
Partition 31	3534,3533
Partition 32	3526,3592,3593
Partition 33	3539,3540
Partition 34	3546,3545,3544
Partition 35	3537,3536,3535
