cut	37
Partition 0	3526,3547,3549,3548
Partition 1	3552,3553,3550
Partition 2	3542,3543,3538,3539
Partition 3	3551,3537,3536,3577
Partition 4	3584,3581,3583,3582
Partition 5	3585,3546,3545,3544
Partition 6	3527,3528,3534,3535
Partition 7	3554,3565,3564,3566
Partition 8	3541,3522,3540
Partition 9	3525,3524,3559,3529
Partition 10	3531,3532,3533,3530
Partition 11	3560,3561,3562,3563
Partition 12	3558,3576,3567,3521
Partition 13	3557,3555,3574,3575
Partition 14	3556,3523,3570,3569
Partition 15	3573,3580,3572,3571
Partition 16	3520,3579,3568,3578
