cut	40
Partition 0	3536,3548,3535,3524
Partition 1	3560,3561,3562,3563
Partition 2	3529,3577,3578,3579
Partition 3	3527,3528,3520,3544
Partition 4	3545,3546,3533,3547,3534
Partition 5	3572,3575,3580,3574
Partition 6	3532,3530,3522,3573,3531
Partition 7	3550,3557,3569,3570
Partition 8	3551,3554,3526,3552,3553
Partition 9	3564,3525,3558,3559,3555
Partition 10	3540,3537,3538,3539
Partition 11	3521,3568,3549,3571
Partition 12	3566,3523,3567,3556,3576
Partition 13	3543,3583,3542,3541
Partition 14	3585,3565,3584,3582,3581
