cut	35
Partition 0	1676,1700,1701,1702
Partition 1	1697,1698,1679,1680
Partition 2	1696,1705,1703,1704
Partition 3	1681,1663,1682,1685
Partition 4	1678,1664,1677,1699
Partition 5	1662,1693,1692,1691
Partition 6	1675,1665,1707,1708
Partition 7	1671,1686,1670,1687
Partition 8	1683,1684,1709,1688
Partition 9	1672,1673,1674,1689
Partition 10	1694,1668,1669,1667,1690
Partition 11	1711,1717,1719,1718
Partition 12	1710,1715,1716,1714
Partition 13	1713,1666,1695,1712
Partition 14	1723,1722,1706,1720,1721
