path	1
T	NA
cut	13
Partition 0	2,43,70,46,22,23,99,87
Partition 1	1,81,15,39,66,17,95,98,44,48
Partition 2	30,0,5,73,47,29,28,78,55
Partition 3	21,49,3,90,51,10,80,40,60
Partition 4	92,91,9,61,45,36,53,41
Partition 5	12,68,93,59,77,86,64,83
Partition 6	16,65,57,34,54,69,63,71,50
Partition 7	14,42,67,84,79,82,94,32,37,89
Partition 8	4,56,26,11,38,8,31,97,74,88
Partition 9	7,24,13,76,72,18,62,20,85
Partition 10	25,6,27,52,58,19,33,75,35
Partition 12	96
path	2
T	NA
cut	13
Partition 0	2,43,70,46,22,23,99,87
Partition 1	1,81,15,39,66,17,95,98,44,48
Partition 2	30,0,5,73,47,29,28,78,55
Partition 3	21,49,3,90,51,10,80,40,60
Partition 4	92,91,9,61,45,36,53,41
Partition 5	12,68,93,59,77,86,64,83
Partition 6	16,65,57,34,54,69,63,71,50
Partition 7	14,42,67,84,79,82,94,32,37,89
Partition 8	4,56,26,11,38,8,31,97,74,88
Partition 9	7,24,13,76,72,18,62,20,85
Partition 10	25,6,27,52,58,19,33,75,35
Partition 12	96
path	3
T	NA
cut	13
Partition 0	2,43,70,46,22,23,99,87
Partition 1	1,81,15,39,66,17,95,98,44,48
Partition 2	30,0,5,73,47,29,28,78,55
Partition 3	21,49,3,90,51,10,80,40,60
Partition 4	92,91,9,61,45,36,53,41
Partition 5	12,68,93,59,77,86,64,83
Partition 6	16,65,57,34,54,69,63,71,50
Partition 7	14,42,67,84,79,82,94,32,37,89
Partition 8	4,56,26,11,38,8,31,97,74,88
Partition 9	7,24,13,76,72,18,62,20,85
Partition 10	25,6,27,52,58,19,33,75,35
Partition 12	96
