cut	57
Partition 0	3588,3587,3589
Partition 1	3527,3528
Partition 2	3538,3537,3567
Partition 3	3536,3565,3564
Partition 4	3566,3571
Partition 5	3602,3601,3600
Partition 6	3568,3569,3570
Partition 7	3521,3598,3599
Partition 8	3541,3535,3542
Partition 9	3559,3558,3543
Partition 10	3561,3560,3562
Partition 11	3523,3539,3540
Partition 12	3530,3529,3563
Partition 13	3533,3531,3532
Partition 14	3550,3549
Partition 15	3524,3578,3548
Partition 16	3525,3534,3586
Partition 17	3579,3580,3581
Partition 18	3576,3577
Partition 19	3520,3526,3590
Partition 20	3591,3592,3593,3594
Partition 21	3544,3545
Partition 22	3572,3546,3547
Partition 23	3555,3556,3554
Partition 24	3551,3552,3557
Partition 25	3522,3553
Partition 26	3573,3574,3575
Partition 27	3585,3584,3583
Partition 28	3597,3582,3595,3596
