cut	42
Partition 0	1676,1702,1703
Partition 1	1700,1701
Partition 2	1675,1713,1714
Partition 3	1662,1681,1663
Partition 4	1682,1715,1699
Partition 5	1705,1704
Partition 6	1696,1697,1698
Partition 7	1678,1664,1677
Partition 8	1665,1691,1707
Partition 9	1693,1692,1679,1680
Partition 10	1672,1711,1710
Partition 11	1673,1717,1716
Partition 12	1674,1669,1689
Partition 13	1671,1686,1670
Partition 14	1685,1687,1688
Partition 15	1684,1708,1709
Partition 16	1667,1712,1706
Partition 17	1683,1668,1666
Partition 18	1720,1719,1718
Partition 19	1723,1722,1721
Partition 20	1694,1695,1690
