cut	42
Partition 0	3529,3530,3531,3543
Partition 1	3598,3597,3544,3542
Partition 2	3527,3528,3567,3568
Partition 3	3566,3525,3588,3556
Partition 4	3547,3548,3558,3557
Partition 5	3521,3587,3589,3590
Partition 6	3576,3577,3522,3533
Partition 7	3536,3537,3539,3538
Partition 8	3532,3534,3535,3541,3540
Partition 9	3593,3586,3594,3520
Partition 10	3571,3585,3584,3583
Partition 11	3523,3574,3572,3575
Partition 12	3559,3526,3569,3570
Partition 13	3573,3591,3524,3592,3551
Partition 14	3579,3580,3581,3582
Partition 15	3549,3550,3578,3545,3546
Partition 16	3564,3565,3595,3596
Partition 17	3553,3554,3555,3552
Partition 18	3560,3562,3561,3563
