cut	40
Partition 0	17,35,48,53
Partition 1	0,55,65,32,71
Partition 2	6,21,51,63,69
Partition 3	1,44,7,18,28
Partition 4	37,45,2,40,49,50
Partition 5	54,25,30,68,74
Partition 6	12,36,61,16,33
Partition 7	72,58,76,78
Partition 8	5,29,42,64,79
Partition 9	27,56,70,60
Partition 10	46,10,24,73
Partition 11	3,4,52,62
Partition 12	11,22,34,59
Partition 13	20,41,77,39,67
Partition 14	23,9,19,38,43
Partition 15	31,8,13,14,75
Partition 16	15,47,57,66,26
