Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
4	3	22	lc	False	True	True	True	3	2	8	7
4	6	22	lc	False	True	True	True	3	2	8	7
4	7	22	lc	False	True	True	True	3	2	8	7
4	8	22	lc	False	True	True	True	3	2	8	7
4	12	22	lc	False	True	True	True	3	2	8	7
4	15	22	lc	False	True	True	True	3	2	8	7
3	1	22	lc	True	True	False	True	3	2	5	5
5	1	22	lc	False	True	False	True	3	2	9	9
5	3	22	lc	False	True	False	True	3	2	9	9
5	8	22	lc	False	True	False	True	3	2	9	9
5	14	22	lc	False	True	False	True	3	2	9	9
