cut	55
Partition 0	3575,3576
Partition 1	3530,3521,3577
Partition 2	3583,3582
Partition 3	3563,3562
Partition 4	3522,3527,3526
Partition 5	3561,3540,3525
Partition 6	3523,3528,3529
Partition 7	3568,3555
Partition 8	3537,3539,3584
Partition 9	3569,3538,3573
Partition 10	3589,3591,3590
Partition 11	3585,3586
Partition 12	3570,3571,3572
Partition 13	3588,3531,3587
Partition 14	3553,3552
Partition 15	3533,3532,3534
Partition 16	3535,3524,3536
Partition 17	3543,3542
Partition 18	3541,3544
Partition 19	3549,3550,3551
Partition 20	3546,3545
Partition 21	3547,3548
Partition 22	3564,3560,3565
Partition 23	3557,3558,3556
Partition 24	3566,3554,3559
Partition 25	3520,3581
Partition 26	3594,3593,3592
Partition 27	3578,3574
Partition 28	3567,3580,3579
