cut	38
Partition 0	3527,3528,3520,3532
Partition 1	3548,3547,3544,3561,3562
Partition 2	3585,3565,3584,3564,3563
Partition 3	3572,3575,3580,3574
Partition 4	3545,3546,3533,3535,3534
Partition 5	3524,3530,3522,3573,3531
Partition 6	3529,3560,3577,3578,3579
Partition 7	3525,3558,3559,3538,3539
Partition 8	3557,3537,3526,3552,3553
Partition 9	3550,3551,3569,3554,3555
Partition 10	3568,3549,3571,3570,3581
Partition 11	3566,3567,3556,3576
Partition 12	3521,3543,3583,3582
Partition 13	3542,3523,3536,3540,3541
