cut	70
Partition 0	3611,3610,3609
Partition 1	3549,3548
Partition 2	3551,3550
Partition 3	3532,3547,3524
Partition 4	3558,3559
Partition 5	3561,3563,3562
Partition 6	3520,3528,3564
Partition 7	3527,3531
Partition 8	3570,3571
Partition 9	3556,3555,3554
Partition 10	3569,3568,3567
Partition 11	3608,3607
Partition 12	3597,3598
Partition 13	3594,3595,3596
Partition 14	3606,3605,3604
Partition 15	3565,3522,3589
Partition 16	3566,3552,3553
Partition 17	3601,3602
Partition 18	3599,3600,3603
Partition 19	3579,3580
Partition 20	3582,3581,3578
Partition 21	3587,3588
Partition 22	3557,3585,3586
Partition 23	3525,3591,3590
Partition 24	3560,3523,3577
Partition 25	3521,3541,3542
Partition 26	3544,3543
Partition 27	3538,3539,3540
Partition 28	3546,3545
Partition 29	3537,3536,3535
Partition 30	3530,3529
Partition 31	3584,3526,3583
Partition 32	3572,3573,3574
Partition 33	3592,3533,3593
Partition 34	3575,3576,3534
