cut	44
Partition 0	3566,3572,3571,3567
Partition 1	3570,3569,3568,3573
Partition 2	3527,3531,3528,3529
Partition 3	3521,3565,3534,3524
Partition 4	3553,3530,3525,3533
Partition 5	3555,3532,3523,3556
Partition 6	3576,3577,3575,3574
Partition 7	3557,3560,3561,3562
Partition 8	3578,3580,3579,3564
Partition 9	3548,3550,3549,3551,3563
Partition 10	3581,3582,3536,3537
Partition 11	3522,3538,3593,3592
Partition 12	3559,3526,3552,3558
Partition 13	3554,3591,3590,3589
Partition 14	3586,3587,3588,3595,3594
Partition 15	3535,3544,3542,3543
Partition 16	3520,3545,3547,3546
Partition 17	3541,3583,3540,3539
Partition 18	3602,3601,3599,3600
Partition 19	3584,3585,3598,3596,3597
