iteration	t
1	5,9,52,95,100,112,125,276,478,481,1085
2	4,9,45,57,59,74,98,483,623,846,1630
3	23,37,41,57,64,86,101,122,219,239,323,603,730,1006,1223
4	5,12,38,62,69,83,89,96,174,193,232,286,505,1285,4309,5275
5	2,7,27,29,31,35,57,165,226,538,915,1025
6	1818,2499,5963,6889,7526,15133,17246
7	4,48,683,883
8	18,28,85,464,615,659,673
9	47,65,183,1829,2520,2587
