cut	48
Partition 0	7528,7520,7521
Partition 1	7504,7503
Partition 2	7500,7501,7495
Partition 3	7497,7505
Partition 4	7506,7516,7517
Partition 5	7518,7498,7499,7502
Partition 6	7547,7511,7546
Partition 7	7529,7527,7530
Partition 8	7493,7525,7526
Partition 9	7512,7510,7513
Partition 10	7507,7491,7509
Partition 11	7494,7514,7515
Partition 12	7519,7492
Partition 13	7563,7562,7561
Partition 14	7537,7536,7560
Partition 15	7522,7523,7524
Partition 16	7533,7534,7535
Partition 17	7490,7531,7532
Partition 18	7496,7540,7539
Partition 19	7548,7557,7549
Partition 20	7558,7556,7559
Partition 21	7541,7542,7543
Partition 22	7552,7553,7538
Partition 23	7555,7544,7545
Partition 24	7550,7551,7508,7554
