cut	59
Partition 0	3545,3547,3546
Partition 1	3579,3580,3578,3528
Partition 2	3613,3562,3561,3560
Partition 3	3585,3584,3586
Partition 4	3581,3576,3587
Partition 5	3583,3577,3582
Partition 6	3573,3589,3588
Partition 7	3612,3609,3610,3611
Partition 8	3526,3603,3602
Partition 9	3563,3564,3565
Partition 10	3572,3566,3570,3571
Partition 11	3539,3542,3540
Partition 12	3569,3593,3594,3568,3595
Partition 13	3599,3600,3601
Partition 14	3529,3591,3592
Partition 15	3522,3530,3537,3536
Partition 16	3535,3532,3533
Partition 17	3596,3575,3574
Partition 18	3534,3520,3544
Partition 19	3549,3550,3551,3548,3552
Partition 20	3597,3554,3598
Partition 21	3538,3558,3559
Partition 22	3557,3553,3555,3556
Partition 23	3521,3527,3567
Partition 24	3541,3524,3543,3531
Partition 25	3608,3607,3604,3605
Partition 26	3523,3590,3606,3525
