cut	53
Partition 0	3534,3521,3546,3547
Partition 1	3557,3558,3522,3555,3559
Partition 2	3551,3552,3560,3549,3561
Partition 3	3608,3605,3613,3550,3614
Partition 4	3548,3609,3610,3611,3612
Partition 5	3574,3572,3573,3571
Partition 6	3618,3575,3617,3616,3615
Partition 7	3537,3538,3539,3582,3583
Partition 8	3604,3524,3562,3587,3588
Partition 9	3563,3596,3556,3597,3570,3589
Partition 10	3525,3564,3569,3567,3568
Partition 11	3526,3590,3595,3528,3566
Partition 12	3529,3530,3540,3536,3531
Partition 13	3541,3542,3543,3544,3545
Partition 14	3527,3533,3523,3532,3565
Partition 15	3601,3600,3520,3598,3599
Partition 16	3602,3578,3606,3603,3607
Partition 17	3594,3535,3593,3592,3591
Partition 18	3553,3554,3581,3580,3584
Partition 19	3579,3576,3577,3585,3586
