path	1
T	NA
cut	15
Partition 0	9,20,32,51,36,40,55
Partition 1	4,6,13,17,33,48,53,18
Partition 2	2,16,25,26,29,30,37,28,50
Partition 3	0,1,27,31,41,44,59,19,49
Partition 4	3,22,5,12,47,15,24,39,43
Partition 5	7,8,11,23,10,42,52,56
Partition 6	34,14,21,35,38,45,46,54,58
Partition 9	57
path	2
T	NA
cut	16
Partition 0	9,20,32,51,36,40,55
Partition 1	4,6,13,17,33,48,53,18
Partition 2	2,16,25,26,29,30,37,28,50
Partition 3	0,1,27,31,41,44,59,19,49
Partition 4	3,22,5,12,47,15,24,39,43
Partition 5	7,8,11,23,10,42,52,56
Partition 6	34,14,21,35,38,46,54,58
Partition 8	57
Partition 9	45
path	3
T	NA
cut	15
Partition 0	9,20,32,51,36,40,55
Partition 1	4,6,13,17,33,48,53,57,18
Partition 2	2,16,25,26,29,30,37,28,50
Partition 3	0,1,27,31,44,59,19,49
Partition 4	3,22,5,12,47,15,24,39,43
Partition 5	7,8,11,23,10,42,52,56
Partition 6	34,14,21,35,38,45,46,54,58
Partition 8	41
