cut	74
Partition 0	3554,3555,3583
Partition 1	3556,3557,3613,3612
Partition 2	3616,3617,3618
Partition 3	3541,3549,3550
Partition 4	3566,3537,3538,3609
Partition 5	3540,3581,3582
Partition 6	3587,3610,3611,3588
Partition 7	3545,3544,3522
Partition 8	3524,3564,3529,3606
Partition 9	3521,3539,3547
Partition 10	3546,3548,3531,3530
Partition 11	3577,3600,3565
Partition 12	3579,3599,3580,3615
Partition 13	3578,3542,3523
Partition 14	3543,3608,3614,3607
Partition 15	3620,3605,3619
Partition 16	3624,3623,3622
Partition 17	3574,3575,3576,3621
Partition 18	3562,3520,3553,3563
Partition 19	3558,3559,3584
Partition 20	3573,3567,3572
Partition 21	3570,3568,3569,3571
Partition 22	3598,3534,3602
Partition 23	3560,3561,3601
Partition 24	3593,3594,3595
Partition 25	3596,3597,3603,3604
Partition 26	3526,3527,3535,3536
Partition 27	3533,3528,3551,3552
Partition 28	3525,3589,3590,3591
Partition 29	3532,3586,3585,3592
