cut	65
Partition 0	3618,3575,3617
Partition 1	3601,3600,3520
Partition 2	3599,3616,3615
Partition 3	3602,3603,3607
Partition 4	3578,3606,3610,3611
Partition 5	3613,3612,3614
Partition 6	3608,3609,3605,3604
Partition 7	3541,3542,3543
Partition 8	3525,3548,3552
Partition 9	3529,3551,3549,3550
Partition 10	3547,3574,3573
Partition 11	3561,3562,3572,3571
Partition 12	3564,3569,3568,3570
Partition 13	3582,3524,3583
Partition 14	3540,3535,3536,3576
Partition 15	3590,3595,3594
Partition 16	3593,3592,3591
Partition 17	3585,3586,3598
Partition 18	3579,3584,3577
Partition 19	3537,3538,3539
Partition 20	3563,3596,3556,3597,3589
Partition 21	3557,3522,3555
Partition 22	3560,3558,3559
Partition 23	3527,3533,3534,3521
Partition 24	3544,3546,3545
Partition 25	3532,3587,3588
Partition 26	3553,3554,3523,3565
Partition 27	3528,3530,3531
Partition 28	3526,3581,3580,3567,3566
