cut	68
Partition 0	3525,3529
Partition 1	3586,3585
Partition 2	3537,3534,3536
Partition 3	3577,3530
Partition 4	3573,3574
Partition 5	3523,3572
Partition 6	3610,3609
Partition 7	3580,3575,3576
Partition 8	3522,3578,3579
Partition 9	3555,3538
Partition 10	3556,3557
Partition 11	3546,3545
Partition 12	3527,3528,3541
Partition 13	3547,3548,3549
Partition 14	3596,3597
Partition 15	3554,3595
Partition 16	3553,3552
Partition 17	3550,3551,3584
Partition 18	3524,3542,3543
Partition 19	3568,3569
Partition 20	3563,3562
Partition 21	3570,3594
Partition 22	3566,3521,3533
Partition 23	3608,3604
Partition 24	3602,3603
Partition 25	3606,3607
Partition 26	3600,3535,3601
Partition 27	3605,3581,3582
Partition 28	3598,3599
Partition 29	3564,3565
Partition 30	3540,3539
Partition 31	3560,3567,3571
Partition 32	3559,3558,3520
Partition 33	3532,3531
Partition 34	3583,3588,3589
Partition 35	3593,3592
Partition 36	3526,3561
Partition 37	3587,3544,3590,3591
