cut	80
Partition 0	3546,3547
Partition 1	3587,3544,3588
Partition 2	3562,3561
Partition 3	3545,3543
Partition 4	3523,3541,3542,3592
Partition 5	3555,3556
Partition 6	3564,3558
Partition 7	3563,3565
Partition 8	3559,3560,3571
Partition 9	3570,3566,3569
Partition 10	3538,3539
Partition 11	3540,3548
Partition 12	3586,3534
Partition 13	3526,3578,3579
Partition 14	3536,3537,3533
Partition 15	3535,3605
Partition 16	3594,3593,3595
Partition 17	3607,3606
Partition 18	3603,3604,3612,3613
Partition 19	3610,3522,3611
Partition 20	3575,3553
Partition 21	3576,3577
Partition 22	3581,3580
Partition 23	3524,3552,3557
Partition 24	3584,3582,3583
Partition 25	3614,3615,3616
Partition 26	3609,3608
Partition 27	3520,3585
Partition 28	3602,3617,3618
Partition 29	3601,3591,3600
Partition 30	3531,3550,3532
Partition 31	3521,3530,3549
Partition 32	3529,3528
Partition 33	3598,3599
Partition 34	3596,3527,3597
Partition 35	3567,3554,3568
Partition 36	3589,3525,3590
Partition 37	3620,3619
Partition 38	3573,3572,3551
Partition 39	3621,3574
