cut	39
Partition 0	1692,1693
Partition 1	1699,1667,1691
Partition 2	1710,1711
Partition 3	1689,1690,1709
Partition 4	1714,1712,1713
Partition 5	1688,1715
Partition 6	1718,1717,1716
Partition 7	1663,1672,1673
Partition 8	1670,1668,1669
Partition 9	1674,1687,1677,1678
Partition 10	1681,1695
Partition 11	1664,1708,1707
Partition 12	1676,1675,1694
Partition 13	1662,1696,1698
Partition 14	1680,1679,1666
Partition 15	1684,1685,1686
Partition 16	1665,1682,1683
Partition 17	1700,1701,1703
Partition 18	1705,1704,1706
Partition 19	1671,1697,1702
