cut	46
Partition 0	3537,3539,3584,3540
Partition 1	3569,3538,3573,3574
Partition 2	3570,3588,3531,3587
Partition 3	3571,3585,3572,3586
Partition 4	3522,3527,3528,3529
Partition 5	3530,3533,3532,3534,3535
Partition 6	3575,3576,3577,3578
Partition 7	3561,3568,3555,3525
Partition 8	3523,3521,3583,3582
Partition 9	3547,3548,3549,3550
Partition 10	3544,3546,3545,3551
Partition 11	3553,3524,3536,3552
Partition 12	3594,3541,3543,3542
Partition 13	3593,3592,3520,3581
Partition 14	3526,3589,3591,3590
Partition 15	3557,3558,3556,3554
Partition 16	3563,3564,3562,3560,3565
Partition 17	3567,3580,3566,3559,3579
