cut	67
Partition 0	3587,3588
Partition 1	3613,3612,3589
Partition 2	3526,3573,3603
Partition 3	3609,3610,3611
Partition 4	3580,3581,3576
Partition 5	3579,3578,3528
Partition 6	3583,3577,3582
Partition 7	3585,3584,3586
Partition 8	3593,3594,3544
Partition 9	3602,3595,3601
Partition 10	3539,3569,3568
Partition 11	3542,3540,3545
Partition 12	3572,3570,3571
Partition 13	3563,3564,3565
Partition 14	3562,3561,3560
Partition 15	3566,3547,3546
Partition 16	3521,3553,3567
Partition 17	3536,3525,3531
Partition 18	3527,3604,3605
Partition 19	3541,3524,3543
Partition 20	3529,3591,3592
Partition 21	3522,3530,3537
Partition 22	3608,3606,3607
Partition 23	3523,3538,3590
Partition 24	3555,3554,3556
Partition 25	3558,3559,3557
Partition 26	3548,3552
Partition 27	3549,3550,3551
Partition 28	3535,3532,3533
Partition 29	3534,3520,3574
Partition 30	3596,3599,3575
Partition 31	3597,3598,3600
