cut	48
Partition 0	12,42,71
Partition 1	1,20,4
Partition 2	65,36,49,0
Partition 3	3,75,27
Partition 4	76,31,58
Partition 5	18,46,64,21
Partition 6	16,39
Partition 7	2,78,56
Partition 8	17,55,22,28
Partition 9	11,50,63
Partition 10	6,8,53,35
Partition 11	9,25,69
Partition 12	26,32,62
Partition 13	23,41,24
Partition 14	79,34,70
Partition 15	33,43,59,60
Partition 16	13,52,68
Partition 17	73,38,74
Partition 18	14,72,48
Partition 19	47,51,57
Partition 20	7,77,54,67
Partition 21	5,10,61
Partition 22	30,29,45,40
Partition 23	19,37,15,44,66
