cut	90
Partition 0	61,43,88
Partition 1	5,0,18
Partition 2	97,32,91,94
Partition 3	30,85,31
Partition 4	2,20,10,17
Partition 5	96,19,78
Partition 6	12,48,83,84
Partition 7	56,73,70,99
Partition 8	87,28,40
Partition 9	27,46,66
Partition 10	82,26,49
Partition 11	90,57,68,69
Partition 12	38,34,80,54
Partition 13	1,11,23
Partition 14	74,47,51
Partition 15	24,71,33,22
Partition 16	6,16,81,55
Partition 17	92,45,98,75
Partition 18	25,64,95
Partition 19	39,35,67,86
Partition 20	59,41,3,52
Partition 21	62,72,76
Partition 22	21,89,79
Partition 23	58,14,15
Partition 24	63,37,29,93
Partition 25	13,53,65
Partition 26	60,36,50
Partition 27	4,42,44
Partition 28	7,8,9,77
