cut	34
Partition 0	3571,3525,3529,3530
Partition 1	3573,3580,3572,3579,3581
Partition 2	3524,3559,3577,3568,3578
Partition 3	3542,3543,3538,3539
Partition 4	3537,3541,3522,3536,3540
Partition 5	3527,3528,3534,3533,3535
Partition 6	3531,3532,3520,3545,3544
Partition 7	3574,3575,3576,3567,3521
Partition 8	3556,3557,3523,3555,3558
Partition 9	3526,3547,3549,3548,3570,3569
Partition 10	3554,3565,3564,3566
Partition 11	3560,3561,3562,3563
Partition 12	3585,3584,3546,3583,3582
Partition 13	3551,3552,3553,3550
