cut	50
Partition 0	3529,3530
Partition 1	3573,3574,3572
Partition 2	3527,3528,3523
Partition 3	3579,3580
Partition 4	3566,3567,3525
Partition 5	3556,3557,3544
Partition 6	3531,3543,3542
Partition 7	3591,3590
Partition 8	3587,3589,3588
Partition 9	3524,3551,3552
Partition 10	3534,3535,3533
Partition 11	3522,3541,3540
Partition 12	3521,3532
Partition 13	3536,3537,3539,3538
Partition 14	3592,3526
Partition 15	3598,3597,3596
Partition 16	3593,3595,3594
Partition 17	3575,3584,3583
Partition 18	3581,3582
Partition 19	3568,3569,3570
Partition 20	3571,3585,3586,3520
Partition 21	3553,3554
Partition 22	3555,3562,3561
Partition 23	3564,3565,3563
Partition 24	3559,3560,3558
Partition 25	3547,3548,3549
Partition 26	3576,3577,3578
Partition 27	3550,3545,3546
