2065	42
2077	48
2067	43
2101	45
2075	44
2063	3
2062	1
2094	2
2099	11
2068	4
2066	5
2079	46
2096	47
2090	49
2078	50
2102	51
2095	10
2100	17
2129	12
2080	52
2097	53
2091	54
2103	55
2082	8
2088	9
2145	6
2076	7
2131	13
2092	58
2098	22
2104	23
2089	16
2146	25
2138	18
2130	19
2132	20
2081	56
2085	57
2105	30
2083	15
2147	31
2139	26
2142	14
2084	59
2093	24
2106	34
2148	36
2140	32
2133	27
2135	28
2143	21
2086	60
2107	38
2141	35
2144	29
2134	33
2087	61
2108	62
2149	39
2136	37
2109	65
2137	40
2150	41
2069	63
2151	75
2111	66
2110	67
2152	80
2072	76
2155	77
2074	78
2112	68
2153	84
2113	69
2157	81
2158	82
2156	83
2070	79
2160	85
2159	86
2071	64
2116	70
2114	71
2115	72
2161	88
2162	89
2163	90
2164	91
2154	87
2165	92
2166	93
2117	73
2127	74
2167	95
2168	96
2169	97
2170	98
2073	111
2121	112
2118	113
2128	94
2171	99
2172	100
2119	114
2173	101
2174	102
2175	103
2176	104
2122	115
2120	116
2177	106
2178	107
2064	118
2179	108
2180	109
2125	121
2123	117
2181	110
2126	122
2124	119
2188	123
2182	124
2187	120
2183	125
2189	126
2185	131
2184	132
2192	127
2190	128
2191	129
2193	130
2199	134
2200	137
2186	135
2195	138
2194	133
2196	136
2197	139
2198	140

