cut	65
Partition 0	3520,3608,3609
Partition 1	3611,3610,3572
Partition 2	3543,3571,3570
Partition 3	3522,3544,3568
Partition 4	3592,3569,3593
Partition 5	3589,3596,3594,3595
Partition 6	3599,3598,3597
Partition 7	3542,3530,3531
Partition 8	3545,3523,3529
Partition 9	3546,3552,3550,3551
Partition 10	3534,3532,3533
Partition 11	3590,3548,3549
Partition 12	3535,3536,3540
Partition 13	3576,3575,3524,3577,3541
Partition 14	3604,3605,3606
Partition 15	3600,3607,3585
Partition 16	3588,3586,3587
Partition 17	3525,3558,3557
Partition 18	3547,3591,3565
Partition 19	3559,3560,3564
Partition 20	3562,3561,3563,3521,3539
Partition 21	3567,3556,3566
Partition 22	3527,3528,3537
Partition 23	3538,3580,3581
Partition 24	3526,3578,3579
Partition 25	3574,3584,3582,3583
Partition 26	3573,3555,3554,3553
Partition 27	3601,3602,3603
