cut	62
Partition 0	3524,3551,3550
Partition 1	3561,3563,3562
Partition 2	3558,3559,3564
Partition 3	3527,3531,3520
Partition 4	3530,3528,3529
Partition 5	3532,3547,3548
Partition 6	3611,3610,3549,3609
Partition 7	3569,3568,3567
Partition 8	3571,3608,3607
Partition 9	3556,3570,3555,3554
Partition 10	3597,3598,3604
Partition 11	3594,3595,3596
Partition 12	3589,3606,3605
Partition 13	3565,3522,3566,3552,3553
Partition 14	3538,3539,3540
Partition 15	3545,3544,3543
Partition 16	3537,3546,3536,3535
Partition 17	3572,3573,3574
Partition 18	3584,3575,3576
Partition 19	3592,3593,3591
Partition 20	3526,3534,3583,3533
Partition 21	3599,3600,3603
Partition 22	3601,3578,3602
Partition 23	3581,3579,3580
Partition 24	3525,3523,3590
Partition 25	3521,3541,3560,3542
Partition 26	3577,3587,3588
Partition 27	3557,3585,3586,3582
