cut	36
Partition 0	3521,3527,3553,3528,3555,3529,3556
Partition 1	3542,3581,3543,3536,3537,3538
Partition 2	3541,3583,3584,3540,3582,3539
Partition 3	3530,3531,3525,3533,3569,3568
Partition 4	3544,3532,3545,3546,3523,3574
Partition 5	3565,3535,3534,3576,3575,3524,3573
Partition 6	3577,3566,3572,3578,3571,3567
Partition 7	3548,3550,3579,3549,3551,3563,3564
Partition 8	3557,3560,3561,3559,3558,3562
Partition 9	3554,3526,3570,3591,3590,3589
Partition 10	3552,3522,3595,3594,3593,3596,3592
Partition 11	3602,3601,3586,3587,3520,3588,3547
Partition 12	3585,3580,3599,3600,3598,3597
