cut	48
Partition 0	7563,7519,7492
Partition 1	7562,7537,7561
Partition 2	7560,7556,7559
Partition 3	7536,7534,7535
Partition 4	7548,7547,7546
Partition 5	7557,7558,7533
Partition 6	7551,7554
Partition 7	7541,7552,7538
Partition 8	7490,7531,7553,7532
Partition 9	7542,7543,7544
Partition 10	7545,7540,7539
Partition 11	7549,7555,7496
Partition 12	7550,7508,7507
Partition 13	7491,7511,7512
Partition 14	7509,7513,7514
Partition 15	7497,7528,7520
Partition 16	7522,7523,7524
Partition 17	7521,7494,7510
Partition 18	7516,7515
Partition 19	7518,7502,7517
Partition 20	7498,7499,7500,7501
Partition 21	7505,7506,7504
Partition 22	7495,7493,7503
Partition 23	7529,7525,7526,7527,7530
