cut	41
Partition 0	1665,1691
Partition 1	1707,1708
Partition 2	1678,1664,1677
Partition 3	1705,1704
Partition 4	1692,1679,1680
Partition 5	1696,1697,1698
Partition 6	1682,1699
Partition 7	1676,1702,1703
Partition 8	1700,1701
Partition 9	1675,1713
Partition 10	1663,1715,1714
Partition 11	1662,1681,1693
Partition 12	1672,1673
Partition 13	1671,1670
Partition 14	1685,1686,1687
Partition 15	1674,1669
Partition 16	1690,1689,1688
Partition 17	1683,1668,1684
Partition 18	1720,1719
Partition 19	1709,1718
Partition 20	1711,1710,1717,1716
Partition 21	1667,1706
Partition 22	1694,1666,1695,1712
Partition 23	1723,1722,1721
