cut	57
Partition 0	3572,3573
Partition 1	3524,3574,3584
Partition 2	3575,3577,3576
Partition 3	3530,3527,3564
Partition 4	3528,3529,3586
Partition 5	3585,3587,3588
Partition 6	3542,3541,3540
Partition 7	3560,3544,3526
Partition 8	3523,3565,3557
Partition 9	3567,3566,3568
Partition 10	3563,3570,3569
Partition 11	3520,3532,3531
Partition 12	3561,3559,3562,3558
Partition 13	3548,3549,3547
Partition 14	3553,3555,3554
Partition 15	3551,3552,3550
Partition 16	3543,3545,3546
Partition 17	3598,3556,3521
Partition 18	3597,3571,3596
Partition 19	3534,3535,3578
Partition 20	3537,3538,3533
Partition 21	3536,3522,3539
Partition 22	3579,3580,3581
Partition 23	3583,3594,3582,3595
Partition 24	3589,3590,3591
Partition 25	3593,3525,3592
