cut	85
Partition 0	57,90,52
Partition 1	0,3,22,36
Partition 2	18,20,46,48
Partition 3	42,83,96
Partition 4	8,41,80,61
Partition 5	81,13,21,78,84
Partition 6	25,68,94,77
Partition 7	49,93,33,71
Partition 8	19,62,40,63,59
Partition 9	98,43,76,44
Partition 10	97,99,16
Partition 11	66,6,53,74
Partition 12	5,7,38,51
Partition 13	12,24,95,82
Partition 14	2,31,35,27
Partition 15	50,28,37,91
Partition 16	15,30,4,67
Partition 17	85,64,17,86
Partition 18	92,70,55,88
Partition 19	89,23,56,79
Partition 20	45,60,1,69
Partition 21	11,58,75,47
Partition 22	14,29,54,87
Partition 23	65,34,39,32,73
Partition 24	10,26,9,72
