cut	54
Partition 0	4,12
Partition 1	8,15
Partition 2	19,35
Partition 3	20,43
Partition 4	18,6,14
Partition 5	40,41
Partition 6	9,21
Partition 7	37,38
Partition 8	7,11,30
Partition 9	48
Partition 10	27,24,33
Partition 11	22,29
Partition 12	28,32
Partition 13	45,39,49
Partition 14	47,44
Partition 15	31,36
Partition 16	3,10
Partition 17	25,42,26
Partition 18	46,34
Partition 19	1,17,23
Partition 20	2,16
Partition 21	5,13
