cut	48
Partition 0	3599,3576,3598,3520
Partition 1	3568,3569,3570,3575
Partition 2	3562,3591,3563,3592,3564
Partition 3	3585,3595,3594,3593
Partition 4	3561,3522,3527,3540
Partition 5	3536,3537,3538,3541,3548
Partition 6	3555,3532,3530,3533
Partition 7	3528,3534,3535,3553,3552
Partition 8	3596,3549,3597,3551,3550
Partition 9	3543,3526,3566,3567
Partition 10	3544,3558,3582,3581
Partition 11	3547,3542,3545,3546
Partition 12	3572,3571,3573,3529,3574
Partition 13	3580,3586,3589,3587,3588
Partition 14	3579,3583,3584,3578,3577
Partition 15	3531,3559,3524,3560
Partition 16	3565,3523,3521,3539
Partition 17	3525,3554,3590,3556,3557
