cut	70
Partition 0	3572,3570,3571
Partition 1	3604,3524,3562
Partition 2	3538,3582,3583
Partition 3	3537,3539,3563
Partition 4	3596,3597
Partition 5	3587,3588,3589
Partition 6	3522,3555,3556
Partition 7	3557,3558,3559
Partition 8	3551,3549
Partition 9	3605,3613,3550
Partition 10	3548,3608,3609
Partition 11	3552,3560,3561
Partition 12	3547,3574,3573
Partition 13	3534,3521,3546
Partition 14	3610,3611,3612
Partition 15	3614,3616,3615
Partition 16	3618,3575,3617
Partition 17	3525,3564
Partition 18	3529,3541,3542
Partition 19	3533,3530,3532
Partition 20	3527,3526,3528
Partition 21	3523,3543,3544
Partition 22	3553,3581,3584
Partition 23	3569,3567,3568
Partition 24	3580,3566,3565
Partition 25	3585,3586,3598
Partition 26	3600,3520,3599
Partition 27	3578,3606,3607
Partition 28	3602,3603,3601
Partition 29	3590,3595,3594
Partition 30	3593,3592,3591
Partition 31	3554,3579,3577
Partition 32	3540,3536,3531
Partition 33	3535,3576,3545
