cut	65
Partition 0	7501,7546,7545,7547
Partition 1	7500,7504,7505,7581
Partition 2	7502,7503,7569,7540,7541
Partition 3	7576,7577,7578
Partition 4	7548,7575,7580,7579
Partition 5	7509,7510,7523,7574,7496
Partition 6	7595,7594,7593,7589
Partition 7	7585,7588,7586,7587
Partition 8	7583,7522,7582,7584
Partition 9	7493,7521,7549,7497
Partition 10	7526,7527,7531,7532
Partition 11	7524,7525,7535,7533,7534
Partition 12	7568,7566,7567,7554
Partition 13	7494,7537,7555,7495
Partition 14	7557,7551,7556,7558
Partition 15	7538,7539,7591,7592
Partition 16	7564,7559,7563,7590
Partition 17	7550,7573,7571,7570,7572
Partition 18	7491,7511,7512,7565
Partition 19	7513,7519,7517,7518
Partition 20	7498,7499,7520,7562,7536
Partition 21	7528,7492,7529,7530
Partition 22	7514,7515,7544,7516
Partition 23	7507,7560,7508,7561
Partition 24	7490,7506,7542,7543,7553,7552
