cut	40
Partition 0	3579,3580,3551,3553,3552,3550
Partition 1	3598,3556,3597,3555,3554,3521
Partition 2	3583,3594,3582,3595,3581,3596
Partition 3	3542,3548,3549,3547,3545,3546
Partition 4	3537,3538,3525,3533,3543,3532
Partition 5	3589,3590,3591,3539,3593,3592
Partition 6	3574,3573,3575,3565,3577,3576
Partition 7	3534,3535,3536,3578,3530,3527
Partition 8	3568,3563,3564,3570,3569,3571
Partition 9	3524,3560,3572,3520,3561,3559
Partition 10	3584,3586,3585,3587,3588,3531
Partition 11	3528,3523,3529,3562,3557,3558
Partition 12	3541,3544,3522,3567,3566,3540,3526
