cut	61
Partition 0	3523,3530,3531
Partition 1	3534,3535,3576
Partition 2	3536,3529,3575,3540
Partition 3	3542,3524,3577,3541
Partition 4	3590,3533,3549
Partition 5	3545,3550,3548
Partition 6	3585,3586,3587
Partition 7	3546,3589,3596,3588
Partition 8	3547,3591,3594,3595
Partition 9	3522,3544,3568
Partition 10	3569,3552,3551
Partition 11	3592,3593,3520
Partition 12	3543,3571,3572,3570
Partition 13	3526,3527,3528
Partition 14	3567,3556,3566
Partition 15	3537,3538,3580,3539
Partition 16	3562,3561,3563
Partition 17	3558,3564,3565
Partition 18	3578,3559,3560
Partition 19	3532,3525,3600,3521,3557
Partition 20	3555,3554,3553
Partition 21	3573,3574,3584
Partition 22	3579,3581,3582,3583
Partition 23	3611,3610,3609
Partition 24	3599,3608,3598,3597
Partition 25	3605,3607,3606
Partition 26	3601,3602,3603,3604
