cut	70
Partition 0	3590,3591
Partition 1	3523,3541,3606
Partition 2	3525,3604,3605
Partition 3	3609,3608,3607
Partition 4	3597,3555,3554
Partition 5	3521,3553,3567
Partition 6	3529,3527,3592
Partition 7	3524,3578,3528
Partition 8	3537,3536,3531
Partition 9	3530,3538,3559
Partition 10	3558,3557,3556
Partition 11	3551,3548,3552
Partition 12	3580,3581,3587
Partition 13	3579,3576,3577
Partition 14	3522,3585,3586
Partition 15	3584,3583,3582
Partition 16	3563,3564
Partition 17	3520,3549,3550
Partition 18	3596,3575,3574
Partition 19	3534,3535,3532
Partition 20	3543,3565
Partition 21	3572,3570,3571
Partition 22	3599,3598,3600
Partition 23	3566,3533,3601
Partition 24	3612,3589,3588
Partition 25	3613,3610,3611
Partition 26	3562,3561,3560
Partition 27	3526,3573,3603
Partition 28	3542,3544,3545
Partition 29	3540,3547,3546
Partition 30	3539,3569,3568
Partition 31	3602,3593,3594,3595
