cut	39
Partition 0	1684,1683
Partition 1	1679,1680
Partition 2	1691,1694
Partition 3	1669,1667
Partition 4	1690,1689
Partition 5	1706,1707
Partition 6	1705,1666
Partition 7	1668,1674,1682
Partition 8	1664,1681
Partition 9	1671,1672
Partition 10	1692,1693,1673
Partition 11	1712,1688
Partition 12	1686,1665
Partition 13	1685,1687
Partition 14	1698,1699
Partition 15	1662,1675
Partition 16	1663,1678,1677
Partition 17	1711
Partition 18	1704,1710
Partition 19	1708,1709,1676
Partition 20	1702,1703
Partition 21	1700,1701
Partition 22	1695,1696,1697,1670
