path	1
T	8
cut	12
Partition 0	4,1,3,33,78,85,64,69,76,35
Partition 1	19,24,87,86,25,82,53,59,74
Partition 2	56,2,50,16,49,28,55,57
Partition 3	0,89,18,37,65,66,21,67,60
Partition 4	45,73,22,31,46,40,63,84
Partition 5	5,79,72,81,36,41,30,80
Partition 6	70,7,88,39,83,14,12,26,71,62
Partition 7	77,6,27,32,44,15,10,47,20,58
Partition 8	11,17,48,52,51,38,54,68,75
Partition 9	34,8,42,9,13,23,43,61
Partition 10	29
path	2
T	8
cut	12
Partition 0	4,1,3,33,78,85,64,69,76,35
Partition 1	19,24,87,86,25,82,53,59,74
Partition 2	56,2,50,16,49,28,55,29,57
Partition 3	0,89,18,37,65,66,21,67,60
Partition 4	45,73,22,31,46,40,63,84
Partition 5	5,79,72,81,36,41,30,80
Partition 6	70,7,88,39,83,14,12,26,71
Partition 7	77,6,27,32,44,15,10,47,20,58
Partition 8	11,17,48,62,52,51,38,54,68,75
Partition 9	34,8,42,9,13,23,43,61
path	3
T	8
cut	14
Partition 0	4,1,3,33,78,85,64,69,76,35
Partition 1	19,24,87,86,25,82,53,59,74
Partition 2	56,2,50,16,49,28,55,57
Partition 3	0,89,18,37,65,66,21,29,67,60
Partition 4	45,73,22,31,46,40,63
Partition 5	5,79,72,81,36,41,30,80
Partition 6	70,7,39,83,14,12,26,71
Partition 7	77,6,27,32,44,15,10,47,20,58
Partition 8	11,17,48,52,51,38,54,68,75
Partition 9	34,8,42,9,13,23,43,61
Partition 10	62
Partition 14	84
Partition 15	88
