cut	42
Partition 0	3535,3524,3529,3560
Partition 1	3530,3577,3522,3578
Partition 2	3572,3575,3580,3579
Partition 3	3533,3534,3574,3573
Partition 4	3585,3565,3584,3564
Partition 5	3548,3561,3562,3563
Partition 6	3545,3546,3547,3544
Partition 7	3527,3528,3520,3532,3531
Partition 8	3523,3536,3540,3541
Partition 9	3521,3543,3583,3542
Partition 10	3566,3567,3568,3576
Partition 11	3549,3571,3582,3581
Partition 12	3557,3537,3526,3552
Partition 13	3550,3551,3554,3553
Partition 14	3525,3558,3559,3538,3539
Partition 15	3569,3555,3570,3556
