cut	40
Partition 0	3580,3579,3520,3581
Partition 1	3567,3566,3559,3565
Partition 2	3534,3535,3524,3536
Partition 3	3594,3553,3593,3592,3552
Partition 4	3549,3546,3550,3551
Partition 5	3541,3543,3542,3544,3545
Partition 6	3557,3558,3556,3555,3554
Partition 7	3547,3548,3564,3560
Partition 8	3571,3572,3573,3574
Partition 9	3575,3576,3577,3578
Partition 10	3585,3586,3591,3590
Partition 11	3570,3588,3531,3587,3589
Partition 12	3527,3526,3563,3562
Partition 13	3523,3561,3528,3529,3525
Partition 14	3521,3584,3583,3582
Partition 15	3522,3530,3537,3533,3532
Partition 16	3539,3569,3538,3568,3540
